发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
茉莉锦河;2;1;3;37235;8.05693567879683e-05
EEErick_;38;377;415;37235;0.011145427689002283
养个小鸭子;6;22;28;37235;0.0007519806633543709
小羽学播音;3;14;17;37235;0.00045655968846515375
朱半仙Studio;14;194;208;37235;0.005586142070632469
圆脸月黛露;32;230;262;37235;0.007036390492815899
垒码智能;3;2;5;37235;0.0001342822613132805
翻滚吧阿辉;16;247;263;37235;0.007063246945078555
科研者之家;1;7;8;37235;0.00021485161810124882
丹尼尔小博士;50;1716;1766;37235;0.04742849469585068
快站SEO;7;18;25;37235;0.0006714113065664026
海螺摩托;2;3;5;37235;0.0001342822613132805
闪光日记Diary;2;31;33;37235;0.0008862629246676514
依格瓦;22;113;135;37235;0.003625621055458574
书写江湖;10;15;25;37235;0.0006714113065664026
Girlluckyme;5;18;23;37235;0.0006176984020410904
倘若灵魂拍手作歌;1;7;8;37235;0.00021485161810124882
数码高大全;2;4;6;37235;0.0001611387135759366
黑科技小屋;2;15;17;37235;0.00045655968846515375
王树义老师;41;369;410;37235;0.011011145427689002
童萌军;6;33;39;37235;0.001047401638243588
九章生科;2;3;5;37235;0.0001342822613132805
学Ai的炼丹师;-1;29;28;37235;0.0007519806633543709
空腹吃虾;8;22;30;37235;0.0008056935678796831
牛掰的向阳学长;4;17;21;37235;0.0005639854975157782
今儿个努个力;5;26;31;37235;0.0008325500201423392
直播中;3;61;64;37235;0.0017188129448099906
十年饮冰xxx;1;1;2;37235;5.3712904525312205e-05
拔丝柠檬制作组;732;11000;11732;37235;0.3150798979454814
-隔壁家老王-;36;652;688;37235;0.0184772391567074
童萌军;8;121;129;37235;0.0034644823418826373
阿鱼爱学习本人;72;2759;2831;37235;0.07603061635557942
兽耳放送;260;4378;4638;37235;0.124560225594199
李狗蛋LGD;6;90;96;37235;0.0025782194172149857
YaosxBoss;1;4;5;37235;0.0001342822613132805
更生比比;1;3;4;37235;0.00010742580905062441
sweet学姐论文指导;2;19;21;37235;0.0005639854975157782
靖哥哥帅气且666;4;13;17;37235;0.00045655968846515375
2023B站老六;2;10;12;37235;0.0003222774271518732
有些事情我特别清楚;4;23;27;37235;0.0007251242110917148
zz绘图;4;54;58;37235;0.001557674231234054
-隔壁家老王-;18;377;395;37235;0.01060829864374916
童萌军;4;46;50;37235;0.0013428226131328052
网创智慧库;5;14;19;37235;0.000510272592990466
果核剥壳;24;347;371;37235;0.009963743789445414
刺客边风;17;408;425;37235;0.011413992211628844
无知便是罪;18;154;172;37235;0.00461930978917685
我真不起什么ID;3;21;24;37235;0.0006445548543037464
思维实验室;638;34000;34638;37235;0.9302537934738822
益仓数码君;11;125;136;37235;0.00365247750772123
bili_20343593988;1;2;3;37235;8.05693567879683e-05
上官卿玄;1;4;5;37235;0.0001342822613132805
王壮-先进版;12;207;219;37235;0.0058815630455216865
大雄你听我解释;7;7;14;37235;0.00037599033167718543
朱半仙Studio;20;272;292;37235;0.007842084060695581
数字世界的Daniel;1;10;11;37235;0.0002954209748892171
二一的笔记;250;9808;10058;37235;0.2701221968577951
傻瓜工具箱;2;20;22;37235;0.0005908419497784342
红成笑;3;2;5;37235;0.0001342822613132805
咔咔好想干饭;19;15;34;37235;0.0009131193769303075
_亚城;2;9;11;37235;0.0002954209748892171
童萌军;3;15;18;37235;0.00048341614072780985
copydone;2;4;6;37235;0.0001611387135759366
雅思写作8点5分Eric老师;3;13;16;37235;0.00042970323620249764
Nuyoahv;1;2;3;37235;8.05693567879683e-05
DayDayUp每天向上;6;97;103;37235;0.0027662145830535784
鉆钻钴鈷;1;1;2;37235;5.3712904525312205e-05
网创智慧库;92;624;716;37235;0.01922921982006177
ya惘迢;1;0;1;37235;2.6856452262656103e-05
臭臭是榴莲;4;16;20;37235;0.000537129045253122
资源小站;1;0;1;37235;2.6856452262656103e-05
患得患失的蝴蝶;3;1;4;37235;0.00010742580905062441
成语软件;1;3;4;37235;0.00010742580905062441
六边形游乐场;30;141;171;37235;0.004592453336914193
宇宙正经小虎牙呀;2;3;5;37235;0.0001342822613132805
如舟说;21;535;556;37235;0.014932187458036794
Friday快写宝;2;59;61;37235;0.0016382435880220223
是SHUSHU阿;1;0;1;37235;2.6856452262656103e-05
老非的工具包;1;1;2;37235;5.3712904525312205e-05
墨鱼星球的墨鱼君;6;183;189;37235;0.005075869477642003
老麦的工具库;20;863;883;37235;0.02371424734792534
维壳的一天;8;7;15;37235;0.00040284678393984153
一枚月落;6;42;48;37235;0.0012891097086074929
AI_Writer;326;6341;6667;37235;0.17905196723512823
FlowUs官方;9;43;52;37235;0.0013965355176581173
港歹蛙;1;2;3;37235;8.05693567879683e-05
学霸联盟D;1;33;34;37235;0.0009131193769303075
海市蜃楼-元宇宙;1;0;1;37235;2.6856452262656103e-05
Topbook;115;2318;2433;37235;0.06534174835504229
果核剥壳;21;224;245;37235;0.006579830804350745
厉不厉害你杰鸽;1;7;8;37235;0.00021485161810124882
我叫田田__;5;243;248;37235;0.006660400161138714
努力学习的修狗子;4;17;21;37235;0.0005639854975157782
请叫我小修狗;4;17;21;37235;0.0005639854975157782
正经写手;11;175;186;37235;0.004995300120854035
傻瓜工具箱;13;378;391;37235;0.010500872834698536
弗朗西斯教英语;22;1290;1312;37235;0.035235665368604806
羊羊陪你写论文;1;1;2;37235;5.3712904525312205e-05
零度解说;23;420;443;37235;0.011897408352356654
会走捷径的聪明瓜;1;1;2;37235;5.3712904525312205e-05
浅笑未深;2;15;17;37235;0.00045655968846515375
从头学电脑;4;50;54;37235;0.0014502484221834296
Albus_Chu;1;3;4;37235;0.00010742580905062441
紫红的线仙;-3;1;-2;37235;-5.3712904525312205e-05
TechiArt;1;4;5;37235;0.0001342822613132805
拉文克劳扛把子;1;4;5;37235;0.0001342822613132805
bili_72664405959;3;6;9;37235;0.00024170807036390493
大老湿gg;20;692;712;37235;0.019121794011011144
艾博士AI-王老师;1;2;3;37235;8.05693567879683e-05
蒲公英开发者服务平台;3;5;8;37235;0.00021485161810124882
橙汁箘;4;10;14;37235;0.00037599033167718543
东东东坡肘子_;1;0;1;37235;2.6856452262656103e-05
张小Super;1;0;1;37235;2.6856452262656103e-05
我叫田田__;3;351;354;37235;0.00950718410098026
HZ科研绘图;8;275;283;37235;0.007600375990331677
系统迷;2;14;16;37235;0.00042970323620249764
学姐雅典娜;1;5;6;37235;0.0001611387135759366
搞机的村长;2;3;5;37235;0.0001342822613132805
万金油大门;2;7;9;37235;0.00024170807036390493
大锅醋鱼Slzyycy;13;134;147;37235;0.003947898482610447
梓里上邽旅行笔记;1;1;2;37235;5.3712904525312205e-05
傻瓜工具箱;9;415;424;37235;0.011387135759366188
搜图神器;4;162;166;37235;0.004458171075600913
哲生在世;26;677;703;37235;0.018880085940647242
依法伟伦;1;0;1;37235;2.6856452262656103e-05
流心豆沙包SA;15;94;109;37235;0.0029273532966295154
B站学术大佬;14;157;171;37235;0.004592453336914193
bili_77416203982;1;2;3;37235;8.05693567879683e-05
壹郑学长;42;2578;2620;37235;0.07036390492815899
日暮酒难醒;1;4;5;37235;0.0001342822613132805
苹果同学lz;15;109;124;37235;0.003330200080569357
雅思写作8点5分Eric老师;2;20;22;37235;0.0005908419497784342
袁圣圣儿亚克力;2;1;3;37235;8.05693567879683e-05
莱森LysonOber;19;84;103;37235;0.0027662145830535784
Moon学姐的小岛生活;2;19;21;37235;0.0005639854975157782
sweet学姐论文指导;25;500;525;37235;0.014099637437894455
黑白小技巧;5;61;66;37235;0.0017725258493353029
牛奶毛球喵;3;5;8;37235;0.00021485161810124882
火锅味的柒柒;1;0;1;37235;2.6856452262656103e-05
clearlove已凉;1;0;1;37235;2.6856452262656103e-05
猫饼没毛病-;1;0;1;37235;2.6856452262656103e-05
壁橱里的小男孩;7;52;59;37235;0.00158453068349671
盘盘努力学习吧;37;1621;1658;37235;0.04452799785148382
重生之凤凰涅槃;1;0;1;37235;2.6856452262656103e-05
shillem2016;2;11;13;37235;0.0003491338794145293
效率生活践行者Andy;3;10;13;37235;0.0003491338794145293
FlowUs官方;147;1428;1575;37235;0.042298912313683365
余汉波;9;131;140;37235;0.0037599033167718546
Diu;6;51;57;37235;0.0015308177789713979
韩大佬大;1;0;1;37235;2.6856452262656103e-05
欧阳锋工作室;1;0;1;37235;2.6856452262656103e-05
小白新君Zoe;7;68;75;37235;0.0020142339196992077
教你学好英语的可可喵;3;94;97;37235;0.002605075869477642
九州书剑;1;7;8;37235;0.00021485161810124882
荟jiahui;1;1;2;37235;5.3712904525312205e-05
大锅醋鱼Slzyycy;32;558;590;37235;0.015845306834967102
别脱我马甲啊;11;80;91;37235;0.0024439371559017054
