发布者;群体情绪;时间
该死的温柔哈;2.1628663581258956e-05;2023-04-18 05:44:10
Yerkeychic_;4.806376280977264e-06;2023-04-17 22:07:37
春天有场雨;3.8218356568827625e-05;2023-04-17 23:29:05
煎饼蛋子_;-0.002602695920791306;2023-04-17 21:51:50
浪浪山momo;6.140497351930273e-05;------
嘿哒呀;-0.0008998798172067911;2023-04-17 22:18:19
peehsnooM;5.062657024120536e-05;------
-困到站着睡;-0.00020329071977206217;2023-04-17 21:24:12
茶茶叶茶茶叶;-0.0009526860106320383;2023-04-17 21:25:51
ipo观察;0.002012226969155326;2023-04-17 21:22:01
刺猬卷卷毛;4.251986446846885e-05;2023-04-17 21:33:14
No94547;0.00017303222717942742;2023-04-17 21:25:02
房长沙V;0.0005020882667644642;2023-04-17 21:20:38
出版人周筠;0.0030417115404587475;------
晚然說;0.00019379466647876124;2023-04-18 16:34:28
大头博士先生;0.0072298457226496835;2023-04-17 21:46:21
秦家舟舟;0.00016488464985008102;2023-04-17 22:36:44
付亮的竞争情报应用;0.000204085693154828;------
在春天的山坡上打滚的小熊;0.010545843750427128;2023-04-17 21:33:37
YOLO-岁月;0.0035261231831369656;2023-04-17 21:17:30
黄广斌-ELM;0.00036669261092731504;------
asurahappyfew;0.00178035719433151;2023-04-18 00:16:52
webotAI人工智能;0.0013873419869676004;2023-04-17 21:33:28
DMA不潜水;0.002844611421284109;------
冷死未死;3.987383049090834e-05;2023-04-17 23:12:38
爱可可-爱生活;0.0010115406132962363;2023-04-18 13:21:24
陆地野菜;0.00021870070129429022;2023-04-18 12:47:57
欧啦弱弱小熊猫;3.8796186089634085e-05;2023-04-18 00:50:07
无脸兔嗷嗷嗷;0.0019991405022220274;2023-04-18 14:19:37
香港商報網;1.846608467051853e-05;2023-04-17 21:01:29
Zzzletian;0.0;2023-04-17 23:51:16
三金绝绝子;0.0005916561462093653;2023-04-18 09:34:42
分公司特工x;7.20956116617271e-06;2023-04-17 22:38:42
二道白河_eos;0.00014438829233414356;2023-04-17 21:32:31
檀印齿痕;0.0033130898941877754;2023-04-17 21:14:32
AlexCui聊车;0.0019845475310554636;2023-04-17 21:12:48
人间烟火张有志;6.19750809192629e-06;2023-04-17 22:14:55
刘韧;5.17680742700179e-05;2023-04-17 21:29:37
Sikikok6;-0.0022283148955940645;2023-04-17 21:28:05
欲MA又止;4.806404265076572e-06;2023-04-17 21:14:49
Kevin在纽约;0.14083728011633428;------
朱玉龙-YL;0.00012023345959293012;2023-04-17 21:44:31
姬永锋;-0.0005797961280929282;2023-04-17 21:51:04
爱范儿;2.3814247017986377e-05;2023-04-17 20:52:46
东风寺_;0.00010138240223014324;------
央视财经;-0.0003727628742420318;2023-04-17 21:46:03
Leslie献世;6.677009520957319e-05;2023-04-17 20:47:08
coderwhy;0.002071221154094271;------
肉山婆婆;0.006702681686275478;2023-04-17 22:28:53
小蛋糕糕糕-;-0.0021195948788935762;------
互联网的那点事;0.07390499277187537;2023-04-17 21:32:25
ThrobbingPitat-;0.00098965466094806;------
羊羔卷泥;0.00015204923972030623;2023-04-18 21:05:10
作家圆圆;-0.0002320921354495115;------
Lusatncifer;3.139818240931292e-05;2023-04-18 16:31:32
Joker谶;0.00016069709745541145;------
李小熬v;0.00110282145565826;2023-04-18 16:34:02
甜心小妙_;-0.001135443087670248;2023-04-18 18:31:32
IT源哥;3.6057583931462825e-05;2023-04-17 20:25:46
有鱼粮的猫;0.00246698111246417;------
我要梳大粗辫子;-3.715751099490358e-06;2023-04-17 21:12:02
厄加特特;0.06308991729456043;2023-04-17 20:28:35
鸿雪厨;0.0003596580464782179;2023-04-17 21:03:12
宜宝whale;0.002932739570569806;2023-04-17 20:48:59
巴萨美图;0.0022511291744657896;2023-04-17 20:43:57
七座金球召唤神龙;0.03788919581554077;------
21世纪经济报道;0.0007192258924444067;2023-04-17 21:29:04
AI侠客宋学东;0.0003653214010333685;2023-04-17 20:19:17
萨村守望者;-0.0006083962941793953;2023-04-18 07:54:27
搜达足球;0.00013060441277531841;2023-04-17 22:35:14
掉了一根睫毛;0.002959633813500514;------
麻汁和麻酱;-0.004512128103382056;2023-04-17 20:13:26
-耀極刻祺航;0.002187282619703602;2023-04-17 20:37:46
嗷嗷wxsa;0.0001797332349164072;2023-04-18 15:18:50
喧嚣堆积如山;0.00018305889100126872;2023-04-18 14:14:34
AI-最前沿;0.00022845625845532448;2023-04-18 10:34:14
清南师兄;0.1555615141489347;2023-04-18 08:07:34
笑瘾君;0.00013696919688298173;2023-04-18 00:16:29
浙江日报;0.015566606906899136;2023-04-17 20:21:56
青州广电;9.563402105218396e-05;2023-04-18 09:25:59
养胃消失片钮钴禄氏;0.006052288046260502;2023-04-18 18:04:55
玉困回眠;0.00015603044392363538;------
美鸥阅读;0.002278753007582856;2023-04-18 08:07:27
花茶冰淇淋-;0.00017334633086234176;2023-04-17 20:16:37
爱可可-爱生活;0.0010008526901870798;2023-04-18 04:49:54
量子位;0.0005372018921040463;2023-04-17 20:21:14
INTPbot;0.08523484081492919;------
驴克烁烁;0.00023895099301651042;2023-04-17 20:12:31
一颗蓝喵;-4.522421611298963e-05;------
奶香椰椰冰;0.001329629852787812;2023-04-17 20:30:28
抢抓第五轮牛市的起点;-0.0007121377415891144;2023-04-17 20:35:56
你压我头发了喂;0.0006745703641830512;2023-04-17 20:13:44
Melody欧美音乐台;0.0023424285718188914;2023-04-17 20:42:35
新涼昼夢;0.0010142282765201903;2023-04-17 20:41:03
PerspicaciousAspiration;0.0005591355607234288;2023-04-17 22:17:14
哈勃观察员;0.00014407365450020885;2023-04-17 21:31:07
Amoaix_Eliauk;0.00465767035291764;2023-04-17 21:18:47
亲历投行;9.158273070255175e-05;2023-04-17 20:46:54
男歌手圈横跳者;0.0004253926453976696;2023-04-17 22:52:40
刘虞厨;0.006855541557865857;2023-04-17 21:32:43
明天也想吃火锅_;0.0015209871274577615;2023-04-18 20:15:29
无情的跳坑人;0.00017505189506271637;2023-04-18 18:25:58
林亦LYi;0.3046362105886685;2023-04-18 14:57:47
24Nana7mi2;0.001996476911092131;2023-04-18 07:45:49
宇宙无敌霹雳超级酷炫的帅哥;-0.0005842426797074401;2023-04-18 02:59:11
新涼昼夢;-3.484602553134854e-05;2023-04-17 21:29:18
星·河·珍·甜;0.0024429919403079607;2023-04-17 21:08:49
Zzzz_0522;0.001341892099864837;2023-04-17 21:07:24
行简_;8.080874711092115e-05;2023-04-17 20:38:03
我想喝奶茶儿_;0.0014600041114630085;2023-04-17 20:56:11
扶瑞扶瑞;9.160858257618923e-05;2023-04-17 20:45:01
一颗大树THETREE;0.009243974433379992;2023-04-17 20:19:34
新浪科技;4.5139402408651244e-05;2023-04-17 21:15:56
JaGuAr_BuNnY;0.003628740514236003;2023-04-17 20:31:10
小火燃烧中;-0.0001663974553001105;2023-04-18 17:52:55
贾宝玉没老婆;0.0001904673055626767;2023-04-17 23:53:10
证券市场红周刊;0.0003273060364532311;2023-04-17 21:17:40
巴克科斯;0.00360739396078391;2023-04-17 20:53:19
麻省理工科技评论;0.00024774739729582513;2023-04-17 20:36:07
唔生气可以咩;8.111461799098027e-05;2023-04-17 20:33:22
JackyWaiss;9.231180793727882e-05;2023-04-17 20:23:35
微辣的巨星;0.0009671430626723159;------
小众软件;-0.006411233323268697;2023-04-17 20:08:47
包子zzm;7.046976752172331e-06;------
财联社APP;0.0012855913476482852;2023-04-17 23:05:50
石战牛熊;0.003792438212354681;2023-04-17 20:20:41
-瑠璃色夢中-;0.0021879306758495016;2023-04-17 21:16:46
北漂民工的日常;-0.008551319834934923;2023-04-17 20:27:13
