发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
辞云青_隳世魔城爱情故事记录员;2;3;5;287001;1.7421542085219216e-05
瑜术临疯;1;6;7;287001;2.43901589193069e-05
画者不语;8;460;468;287001;0.0016306563391765185
千影孤烛;4;8;12;287001;4.181170100452612e-05
春日矮男;55;1594;1649;287001;0.005745624579705297
-EndsTillReachYourArms-;1;3;4;287001;1.3937233668175372e-05
7526389043_752;2;13;15;287001;5.226462625565764e-05
芝士小陆;1;15;16;287001;5.574893467270149e-05
再多呆一会吧;1;7;8;287001;2.7874467336350744e-05
线条猫ovo;3;19;22;287001;7.665478517496454e-05
月神幻兔;2;146;148;287001;0.0005156776457224888
漫语洵然本人;2;4;6;287001;2.090585050226306e-05
无界AI;1;2;3;287001;1.045292525113153e-05
摸鱼的一墨;11;268;279;287001;0.0009721220483552322
夏萧Dawn;12;378;390;287001;0.001358880282647099
重度污染200;73;4731;4804;287001;0.016738617635478622
魏晨全球歌迷会;165;1442;1607;287001;0.005599283626189455
六块麻薯;4;7;11;287001;3.832739258748227e-05
嘻嘻66675;2;12;14;287001;4.87803178386138e-05
熙棠棠棠;2;15;17;287001;5.9233243089745335e-05
檀霂piupiu;1;1;2;287001;6.968616834087686e-06
吃一口藕片;3;34;37;287001;0.0001289194114306222
桃子不再摆烂;14;58;72;287001;0.0002508702060271567
梓其_守护自己改名版;1;2;3;287001;1.045292525113153e-05
丹麦国家旅游局;7;20;27;287001;9.407632726018377e-05
颜临歌;1;11;12;287001;4.181170100452612e-05
三三亦未寝;1;11;12;287001;4.181170100452612e-05
-COICIS-;8;63;71;287001;0.00024738589761011284
小良头头;2;5;7;287001;2.43901589193069e-05
被画画拳打脚踢bot;3;19;22;287001;7.665478517496454e-05
IKteArimasen;6;21;27;287001;9.407632726018377e-05
天祝县融媒体中心;60;62;122;287001;0.00042508562687934885
梨子兮饭;1;30;31;287001;0.00010801356092835914
大叔咖清了;1;12;13;287001;4.529600942156996e-05
雨历的排气管;1;4;5;287001;1.7421542085219216e-05
-烟卷P-;4;20;24;287001;8.362340200905224e-05
大象杆菌;1;1;2;287001;6.968616834087686e-06
樊百乐;78;58;136;287001;0.0004738659447179627
死安sAnn;11;84;95;287001;0.0003310092996191651
萤月夏;5;17;22;287001;7.665478517496454e-05
