微观集群密度;一级评论平均情绪值;微观集群信任度值;微观集群群体情绪;群体情绪指数2
0.0017437660364197;0.1181299486031773;0.0017370424298158;0.00020527615888593333
0.002989313205291;-0.038649995111245;0.0029887347689478;-0.0001155168198648241
0.1038786338838651;-0.0032886502803565;0.1045290826883286;-0.00034354568722406396
0.0068754203721694;-0.0672483151618431;0.0066927223031139;-0.0004513029124632304
0.0002241984903968;-0.9622100961688538;0.0002043579329195;-0.0001985443447591679
0.0193059811175049;-0.3892548469269522;0.0194395483689682;-0.007561739254689521
0.0008469720748324;-0.1381986911404636;0.0007663422484481;-0.0001070217893484867
0.0045337916946914;0.1317756866776063;0.0042659718496947;0.0005656805842388905
0.0102383977281219;-0.2581513530877676;0.0092216517229928;-0.002406829305691801
0.0002241984903968;0.6683140543736275;0.0002043579329195;0.00013790125103371354
0.0034626211294621;-0.2455524060078124;0.0028354663192581;-0.0007116555141064389
0.0007722392447001;0.566330906446571;0.0007152527652182;0.00040829706732245795
0.0004234860374162;-0.5706526177819745;0.0002554474161493;-0.0001553609046426825
0.0001743766036419;0.9566327560580768;0.0001532684496896;0.00014864089459237944
9.964377350970282e-05;0.5310032744691506;5.108948322987713e-05;2.970693159881283e-05
0.0012704581122487;0.6692110107765038;0.001226147597517;0.0008235167815306961
0.0008469720748324;0.018753074819721;0.0005108948322987;1.0211097182550335e-05
0.0001743766036419;0.0957357247327248;0.0001277237080746;1.2674356634874367e-05
0.0060035373539595;0.029469786960405;0.0052366720310624;0.0001565835449062303
0.0001494656602645;-0.2387645983954881;5.108948322987713e-05;-1.4547234785750156e-05
0.0053309418827691;-0.0628207736234962;0.0045214192658441;-0.00028912453986260116
0.0023167177341005;0.0508940569241283;0.002043579329195;0.00010539615486176487
0.0005231298109259;-0.3508861212530797;0.0004853500906838;-0.0001716282487196468
0.0008718830182098;-0.2442508723939736;0.0005364395739137;-0.00013921906930588888
4.982188675485141e-05;0.9981594586220242;2.554474161493857e-05;2.7920971665980942e-05
0.0004982188675485;-0.4610279097929421;0.0001788131913045;-9.716336495999638e-05
0.0004234860374162;-0.5497327124636936;0.0001788131913045;-0.00011174992741603182
0.0005231298109259;-0.1883455803870555;0.0003576263826091;-7.047453252047162e-05
0.0009715267917196;0.0894022131576597;0.000817431731678;7.44578498577496e-05
0.0011957252821164;0.4354745233581102;0.0007407975068332;0.00034240938680344594
0.0011459033953615;-0.4703063464670772;0.0009962449229826;-0.00047557884285055773
0.0004234860374162;-0.0890498535350894;0.0002043579329195;-2.014937655630039e-05
0.0001743766036419;-0.0319941105398247;7.66342248448157e-05;-2.7645619079847467e-06
0.0010213486784744;0.0991514805547657;0.0007663422484481;7.85123950541065e-05
0.0012455471688712;-0.5436556588759295;0.0009196106981377;-0.0005176712806802364
0.0001743766036419;0.7505704977041909;0.0001532684496896;0.00011662309232763227
0.0001245547168871;0.0872070269571541;2.554474161493857e-05;3.0911175288861383e-06
9.964377350970282e-05;-0.0377644801733412;5.108948322987713e-05;-2.112730529761256e-06
7.47328301322771e-05;-0.6290632601870747;5.108948322987713e-05;-3.3625832970275164e-05
0.003163689808933;-0.2503839458638213;0.0012516923391319;-0.00036127701397640577
0.0004234860374162;0.2882444557372582;0.0001788131913045;5.8594470142323125e-05
0.0002491094337742;-0.6794881691728651;0.0002043579329195;-0.00014189960923377206
0.0001743766036419;0.5722759327249228;7.66342248448157e-05;4.944948360100377e-05
4.982188675485141e-05;0.7836024004862892;2.554474161493857e-05;2.1919283770126844e-05
4.982188675485141e-05;-0.5535511614460871;2.554474161493857e-05;-1.5484185578668836e-05
4.982188675485141e-05;-0.8002544235718513;0.0;-3.987018526626567e-06
0.0003736641506613;-0.8801228193926474;0.0003320816409942;-0.00029593240170491526
0.0004982188675485;-0.2659716946397558;0.0003320816409942;-9.2743096782918e-05
0.000647684527813;-0.5141261023978906;0.0001788131913045;-0.00011603842837923145
0.0001494656602645;-0.4743472843585303;0.0;-7.089863005132026e-06
0.0050320105622399;-0.180069206057403;0.003320816409942;-0.0006287901116420866
7.47328301322771e-05;0.3955899909417155;5.108948322987713e-05;2.1145795346819243e-05
7.47328301322771e-05;0.0;5.108948322987713e-05;0.0
4.982188675485141e-05;-0.6352652928709174;0.0;-3.1650115480702365e-06
9.964377350970282e-05;0.2196986196892453;2.554474161493857e-05;7.240089975879334e-06
0.0001494656602645;-0.5609475307963849;0.0001277237080746;-7.286590810816691e-05
2.4910943377425704e-05;0.0524655636156166;0.0;1.3069666844933516e-07
4.982188675485141e-05;0.9816451458116028;2.554474161493857e-05;2.7459025775392006e-05
7.47328301322771e-05;-0.0524655636156183;5.108948322987713e-05;-2.8044846845855826e-06
7.47328301322771e-05;0.5103620554927476;2.554474161493857e-05;1.554744023377799e-05
4.982188675485141e-05;0.1237130664453887;2.554474161493857e-05;3.4605583237190192e-06
0.0001245547168871;-0.738952432442628;2.554474161493857e-05;-2.619271515882209e-05
4.982188675485141e-05;0.0;2.554474161493857e-05;0.0
2.4910943377425704e-05;-0.9352499505293452;0.0;-2.329795856137671e-06
2.4910943377425704e-05;0.997324617031998;0.0;2.4844297063796883e-06
4.982188675485141e-05;0.0484932224326213;2.554474161493857e-05;1.3564745370469363e-06
7.47328301322771e-05;-0.4084022795652948;2.554474161493857e-05;-1.2441383454241416e-05
7.47328301322771e-05;0.0590298193046765;2.554474161493857e-05;1.7982578794265662e-06
9.964377350970282e-05;-0.3576893213255137;2.554474161493857e-05;-1.1787524534614566e-05
