发布者;群体情绪;时间
傲天皇妃sama;0.0001259952305532658;2023-02-05 22:32:23
张大妈的保镖;0.0006916359803062367;2023-02-05 22:32:14
传播学考研就找瓦洛佳;-0.0006619243751105365;2023-02-05 22:22:56
是你滴好厚米;-3.55845757057395e-05;2023-02-05 22:22:23
董董Mercurio;0.0021957794215297618;2023-02-05 22:18:07
苗巾-澪人;-5.2293236827627024e-05;2023-02-05 22:13:41
极客公园;0.0;2023-02-05 22:11:34
scarborough-求不卡文;-7.5740154554747066e-06;2023-02-05 22:11:33
潘学才;0.002030783416743467;2023-02-05 22:10:18
澄伊chung;0.0013774241460149392;2023-02-05 22:08:41
001期货网;0.00016718695360046912;2023-02-05 22:04:54
fairoimanapouche;0.00026417825131977386;2023-02-05 22:04:48
大猫的山海经;0.0012720086053673101;2023-02-05 22:03:27
喻江;0.002305185627415716;2023-02-05 22:01:48
啊无无明盡UNIVERSE;0.00043625191137547755;2023-02-05 22:00:03
花語凱西;6.43137786540296e-05;2023-02-05 21:53:50
中日同传翻译李双in东京;0.0007874235280975713;2023-02-05 21:50:26
张辛欣;0.0006448677636546975;2023-02-05 21:50:01
中科大胡不归;0.0005149973921878125;2023-02-05 21:44:53
Musical_Fans;0.000368587854924822;2023-02-05 21:44:34
李建秋的世界;0.006594876344572568;2023-02-05 21:44:20
SMnPb;-0.00011076441008176868;2023-02-05 21:41:51
齐鲁晚报;0.00010144485127351145;2023-02-05 21:40:53
杨帆教授;0.015430090516116518;2023-02-05 21:40:43
馋师四代;0.0;2023-02-05 21:37:41
Drakeet;-0.0003765486893721106;2023-02-05 21:35:31
王盐Charles;0.0003605237585923495;2023-02-05 21:34:06
牛春宝;0.00046793905211662564;2023-02-05 21:32:27
老麦煮机;0.00033276083887017437;2023-02-05 21:29:13
翻硕君;0.0001521295670864398;2023-02-05 21:28:27
无心简影;0.002689567541850688;2023-02-05 21:27:06
爱范儿;-0.00016539499411889197;2023-02-05 21:26:09
饭饱不思衣a木头鱼a;0.0006113607505779334;2023-02-05 21:25:37
凯雷;0.0015421363951567315;2023-02-05 21:23:27
新闻晨报;0.0030686186268523976;2023-02-05 21:22:29
中科大胡不归;0.0010134022835421126;2023-02-05 21:21:55
中科大胡不归;0.0008317858846135849;2023-02-05 13:28:52
同声翻译樱桃羊;0.006066344934188438;2023-02-05 12:02:31
艶福;0.00018374707137714787;2023-02-05 12:06:16
