微观集群密度;一级评论平均情绪值;微观集群信任度值;微观集群群体情绪;群体情绪指数2
3.491863956980236e-05;0.5745627291248383;0.9221486990558;1.850102217991548e-05
--------;--------;--------;--------;3.9633067562906094e-05
3.491863956980236e-05;0.8718727637405086;0.6656793264197975;2.02663480023238e-05
3.491863956980236e-05;-0.7965461840171357;0.6926968095372515;-1.926688317332713e-05
--------;--------;--------;--------;2.141063164465345e-06
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.237795935470354e-05;0.0524655636156166;0.6656354588151092;1.8291923061635373e-06
3.491863956980236e-05;0.7911707066643898;0.6656354766519308;1.8389248217179832e-05
5.237795935470354e-05;0.0524655636156166;0.6656354629312988;1.8291923174749875e-06
0.0002444304769886;0.627772400580229;0.8084273341592901;0.0001240505125294618
--------;--------;--------;--------;0.00031297285144393257
1.745931978490118e-05;0.7067942117268904;0.6656361599394054;8.21404750613322e-06
--------;--------;--------;--------;1.759621152872892e-05
--------;--------;--------;--------;0.0
0.0002793491165584;-0.0880683853581849;0.5913206051793243;-1.4547566429824516e-05
0.0002618897967735;0.3696065597761013;0.8887816028918313;8.603067008095447e-05
5.237795935470354e-05;0.909875643821988;0.6656354615592356;3.1722475075264805e-05
1.745931978490118e-05;0.6241610738255037;0.6656354684195517;7.253714448374353e-06
3.491863956980236e-05;0.0;0.6656355027211317;0.0
1.745931978490118e-05;0.1456310679611654;0.6656354601871725;1.6924576251812227e-06
3.491863956980236e-05;0.9996497733579252;0.6656354533268564;2.3234944132173742e-05
3.491863956980236e-05;0.1257861635220121;0.66563545058273;2.9236584130542456e-06
3.491863956980236e-05;0.9308120783785504;0.6656354519547932;2.1634943727791284e-05
--------;--------;--------;--------;0.0003426363529331789
0.0001920525176339;0.6661998077078957;0.954644195623344;0.0001221422860376172
0.0001047559187094;0.3479265438661199;0.6656355027211317;2.4260659955618574e-05
6.983727913960472e-05;0.0524655636156166;0.6656356289509463;2.438923698271306e-06
