发布者;群体情绪;时间
南岭河边;0.0007937325747696926;2023-03-06 22:11:25
梧桐清声;-0.00035302448831253;2023-03-06 22:07:33
凯雷;0.006298597912147215;2023-03-06 22:06:50
野马野马啊;0.0011243341507966764;2023-03-06 18:20:23
墨說財經;0.004492854117042712;2023-03-06 18:20:23
cheggie;-6.759562264307865e-06;2023-03-06 22:41:33
Actrally;0.0005291551081572074;2023-03-06 18:26:22
张家齐la;0.03265371138717023;2023-03-06 18:28:52
花间笑-萧wz;0.0006627174145161021;2023-03-06 19:12:42
WenRen尚前;0.0019470028872379474;2023-03-06 18:35:26
大师我误了;0.00015297378767091296;2023-03-06 18:33:47
美鑫思密达;-0.00043300968017799345;2023-03-06 18:28:04
沙雕轰炸机;0.0013228922343170065;2023-03-06 18:27:48
shylock1w1;0.0005291551412524957;2023-03-06 18:26:16
陈乐乐Diving;0.19943112834835397;2023-03-06 18:17:04
马方说管理;0.0353176822749146;------
怎么才能变强;1.4459677904636856e-05;2023-03-06 18:13:23
证券市场红周刊;-0.00476921550554448;2023-03-06 18:14:13
陈根微博;-0.0009505599728299252;2023-03-06 18:15:59
磐石之心;-0.0003061433459638381;2023-03-06 18:14:40
花袜豇;2.8947118183006735e-05;2023-03-06 18:14:36
摩卡;0.2888544746398589;2023-03-06 18:13:48
刘洪明BMC619;0.005081194250933297;2023-03-06 18:14:41
皇城根下刀笔吏;0.0033862918497587205;2023-03-06 18:59:52
36氪;0.003904722462965;2023-03-06 18:16:11
皇城根下刀笔吏;0.01214727459881751;2023-03-06 18:15:30
短线牛掌柜;-0.000768504143856147;2023-03-06 18:15:18
蕨代霜蛟;0.02748101602753204;2023-03-06 18:22:32
敖丙;-0.001178339577850743;2023-03-07 12:42:12
电商报;0.0036622525828617675;2023-03-06 19:15:39
卢晓周;0.00022382905213747274;2023-03-06 19:02:07
一只基宝;0.0009747610002600118;2023-03-06 18:52:44
设屋攻業X2R;0.002441127542950545;2023-03-06 18:52:41
永无君;0.0;2023-03-06 18:52:40
中国地震台网速报;0.003079459178303368;2023-03-06 18:52:37
赵宏民;0.0008851913472125843;2023-03-06 18:52:35
王政;-1.864160061257379e-06;2023-03-06 18:52:34
二六九大队助理工程师;0.0010071895522987952;2023-03-06 18:52:33
这个人是真的很懒;-0.00014461768639917886;2023-03-06 18:52:28
望潮轩主;0.0;2023-03-06 18:52:24
乐享廊坊;0.0007942573667542297;2023-03-06 18:52:23
幻海轻云;0.0005282623679968903;2023-03-06 18:52:21
21世纪经济报道;0.005306778089133957;2023-03-06 18:52:20
江白风;2.3404947376239684e-05;2023-03-06 18:52:17
吃定股市;0.005487999468433534;2023-03-06 18:51:42
夏虫工作室V;0.0034206062496582776;2023-03-06 18:51:40
百度;-0.0026198140415590373;2023-03-06 18:51:37
新浪科技;0.0015085434866752962;2023-03-06 18:51:33
新浪财经;0.0028021216016202695;2023-03-06 18:51:29
上官一赢天;-0.0002937191662129899;2023-03-06 18:51:23
投资者张;7.266755442092847e-05;2023-03-06 18:44:58
梨视频;-0.0008214372246527827;2023-03-06 18:13:49
awu5425;0.0015872513825281134;------
凯雷;0.0008843687374113557;2023-03-06 18:07:56
深蓝财经;-0.0013948184526640748;2023-03-06 18:08:01
Lingomancy话术研;0.000655462245335815;2023-03-06 18:07:08
品玩;0.0010922143019927327;2023-03-06 18:43:43
南方人物周刊;0.0013113124039564907;2023-03-06 18:40:13
木图星星;0.0005291564540322597;2023-03-06 18:14:54
爱昕爵螺;0.0010583369383956643;2023-03-06 18:09:28
江瀚的视野;0.00029443615294268914;2023-03-06 20:50:40
当前身份为人类;0.0004677602065536142;2023-03-06 18:47:57
新浪科技;0.011342212089587321;2023-03-06 18:21:52
百度;-0.00011512612616535954;2023-03-06 18:14:03
聚镁智能;0.0012654451400077437;2023-03-06 18:10:23
忘川文纨WR;-0.0008682284427975838;2023-03-06 18:08:47
赵宏民;0.0010893623918193504;2023-03-06 18:08:46
黎双富;0.0031965750096659426;2023-03-06 18:08:13
不再不再见i;0.0014317386443373683;2023-03-06 18:07:52
海滩上的KOP;-0.0001256356534737802;------
拐点价值投资;0.00032518835583557354;2023-03-06 17:17:41
刘兴亮;-0.002751417886795242;2023-03-06 17:17:25
吴彦军;-0.0010435307998734277;2023-03-06 17:15:29
姚凌宇;0.036165824405750065;2023-03-06 17:14:34
商悟社长;-2.1408783401878977e-05;2023-03-06 17:14:18
CYPRESSHILL;0.00011023535749850475;2023-03-06 17:14:11
财经网科技;-0.00011854089772869272;2023-03-06 17:17:14
新浪财经;0.014585833697404647;2023-03-06 17:16:18
Olili_13;0.0005673874288633922;2023-03-06 17:15:27
郑峻;0.009067750022704888;2023-03-06 17:18:26
电商报;0.01582495804861181;2023-03-06 17:15:08
爱记仇的小熊猫;0.005953924717996108;2023-03-06 17:14:34
情报局的枪声与哲学讨论;0.0004463650899015928;2023-03-06 17:14:32
王什么冰_w;0.0005937957922927536;2023-03-06 17:14:21
Lingomancy话术研;0.0016178300882407927;2023-03-06 17:14:21
老李滔滔不绝;0.012504375617270245;2023-03-06 17:14:19
后厂炒饭哥;0.00238742116647653;2023-03-06 17:14:05
深圳股侠2022;0.0;2023-03-06 17:14:03
轮途在线测评;0.0005771338284405818;2023-03-06 17:14:02
可以叫我山姆;0.0017565936593363744;------
作手新一投研;0.003139606371668993;2023-04-01 21:04:50
