发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
房长沙V;2;14;16;8296;0.0019286403085824494
风闻社区;43;273;316;8296;0.038090646094503376
爱卡汽车;1;4;5;8296;0.0006027000964320154
szuwx;2;1;3;8296;0.0003616200578592093
Tsing丿;2;2;4;8296;0.00048216007714561236
邵旭峰视界;2;3;5;8296;0.0006027000964320154
蔡春保井冈山人;1;1;2;8296;0.00024108003857280618
Lingomancy话术研;10;38;48;8296;0.0057859209257473485
凤凰网科技;10;19;29;8296;0.0034956605593056897
36氪;12;50;62;8296;0.007473481195756991
科技好运;5;6;11;8296;0.001325940212150434
财经评论;1;5;6;8296;0.0007232401157184186
小张Yor来考考你;2;119;121;8296;0.014585342333654773
科技Sex;14;17;31;8296;0.0037367405978784955
但斌;32;160;192;8296;0.023143683702989394
岳东晓博士;52;429;481;8296;0.05797974927675988
市场博物;2;4;6;8296;0.0007232401157184186
江之岛没有彼岸;2;5;7;8296;0.0008437801350048216
砂糖粽子酱;3;9;12;8296;0.0014464802314368371
深圳张逸轩;73;145;218;8296;0.026277724204435873
猴大宝;26;96;122;8296;0.014705882352941176
深圳张逸轩;41;112;153;8296;0.018442622950819672
GPT问答;2;2;4;8296;0.00048216007714561236
峰恋桃皓999;1;1;2;8296;0.00024108003857280618
spaceshuttle;4;15;19;8296;0.002290260366441659
吴紫羽TszyuNG-;2;33;35;8296;0.004218900675024108
奔跑吧黄毛;2;7;9;8296;0.0010848601735776277
三倍速科技;12;52;64;8296;0.007714561234329798
森赛;18;44;62;8296;0.007473481195756991
远帆pro;2;7;9;8296;0.0010848601735776277
Sun_刘磊;3;16;19;8296;0.002290260366441659
机智猫;38;333;371;8296;0.044720347155255545
依然不知道怎么合理取名字的小A;1;2;3;8296;0.0003616200578592093
文创客;82;630;712;8296;0.085824493731919
小爱数码圈;31;58;89;8296;0.010728061716489875
EpKong;19;43;62;8296;0.007473481195756991
磊阿磊阿磊磊磊;1;2;3;8296;0.0003616200578592093
应旺;145;840;985;8296;0.11873191899710704
宝子爱薯片;2;7;9;8296;0.0010848601735776277
观察者网;28;105;133;8296;0.01603182256509161
探员四十七;13;22;35;8296;0.004218900675024108
追剧小鬼才;18;142;160;8296;0.019286403085824494
憨憨老师;20;160;180;8296;0.021697203471552556
刘老师侃科技;23;173;196;8296;0.023625843780135006
B223星球喵;1;2;3;8296;0.0003616200578592093
数字尾巴;4;37;41;8296;0.004942140790742526
互联网三爷;31;45;76;8296;0.009161041465766635
樊百乐;55;326;381;8296;0.04592574734811958
了不起的王马丁;8;35;43;8296;0.005183220829315333
胖虎鲸;7;65;72;8296;0.008678881388621022
云端遛遛;1;3;4;8296;0.00048216007714561236
36氪;4;10;14;8296;0.0016875602700096432
喵树限定;1;3;4;8296;0.00048216007714561236
Zheshi一个昵称;1;1;2;8296;0.00024108003857280618
科技猩球;101;107;208;8296;0.02507232401157184
搞机年轻人;3;4;7;8296;0.0008437801350048216
涛哥爱拆机;1;7;8;8296;0.0009643201542912247
iBingo;21;178;199;8296;0.023987463837994213
风仍在吹;2;9;11;8296;0.001325940212150434
粘贴丶微笑;7;11;18;8296;0.0021697203471552555
杜立言;25;27;52;8296;0.00626808100289296
路边记;7;3;10;8296;0.0012054001928640309
北汽集团;7;13;20;8296;0.0024108003857280617
硬件学堂;1;5;6;8296;0.0007232401157184186
农特优选徐亚锋;13;56;69;8296;0.008317261330761813
鸿蒙钊哥;1;1;2;8296;0.00024108003857280618
老谭电商;12;112;124;8296;0.014946962391513982
清宁日月v;6;32;38;8296;0.004580520732883318
子弹财经;2;3;5;8296;0.0006027000964320154
星球财经;113;237;350;8296;0.04218900675024108
老丁是个生意人;4;16;20;8296;0.0024108003857280617
手机界大佬;35;156;191;8296;0.02302314368370299
红莲爱科技;33;87;120;8296;0.01446480231436837
蓝绿那点事;177;240;417;8296;0.05026518804243009
国产小新;15;123;138;8296;0.016634522661523626
第一财经日报;4;4;8;8296;0.0009643201542912247
Bright0574;1;2;3;8296;0.0003616200578592093
刘老师侃科技;17;146;163;8296;0.019648023143683704
阑夕;156;2354;2510;8296;0.3025554484088717
時節錄;2;1;3;8296;0.0003616200578592093
Cassie开水;0;2;2;8296;0.00024108003857280618
ethey2333;1;2;3;8296;0.0003616200578592093
各类资源和工具分享;1;1;2;8296;0.00024108003857280618
北京大峰峰;1;5;6;8296;0.0007232401157184186
云南广播电视台;26;288;314;8296;0.03784956605593057
科技猩球;3;1;4;8296;0.00048216007714561236
MoguoS;4;2;6;8296;0.0007232401157184186
兽数码;6;28;34;8296;0.004098360655737705
极客公园;1;2;3;8296;0.0003616200578592093
极客公园;108;112;220;8296;0.02651880424300868
影君子德尼罗;1;3;4;8296;0.00048216007714561236
叨哥胡侃;34;302;336;8296;0.040501446480231434
爆料一哥;3;2;5;8296;0.0006027000964320154
心理学考研王永平;2;10;12;8296;0.0014464802314368371
紫山OK;3;2;5;8296;0.0006027000964320154
郝小亮;2;2;4;8296;0.00048216007714561236
闫跃龙;3;7;10;8296;0.0012054001928640309
ZOL中关村在线;10;63;73;8296;0.008799421407907425
我是律师的朋友;1;1;2;8296;0.00024108003857280618
4A广告网;14;51;65;8296;0.0078351012536162
只因科技;11;23;34;8296;0.004098360655737705
宁波租房在线;3;1;4;8296;0.00048216007714561236
速途网;45;189;234;8296;0.028206364513018323
小海Geek;4;5;9;8296;0.0010848601735776277
金华身边事;4;12;16;8296;0.0019286403085824494
小机彩虹;3;6;9;8296;0.0010848601735776277
短的发布会;21;192;213;8296;0.025675024108003857
山水之间滚雪球;4;12;16;8296;0.0019286403085824494
Mr_lovone;1;1;2;8296;0.00024108003857280618
财入门;2;15;17;8296;0.0020491803278688526
GXY的股事;1;3;4;8296;0.00048216007714561236
2021兰芷;1;1;2;8296;0.00024108003857280618
敖丙;11;35;46;8296;0.005544840887174542
电商行业;32;79;111;8296;0.013379942140790742
广东台触电新闻;1;1;2;8296;0.00024108003857280618
北京商报;1;2;3;8296;0.0003616200578592093
正观国际;2;284;286;8296;0.034474445515911285
科技刚子;131;467;598;8296;0.07208293153326904
滨州文旅;2;1;3;8296;0.0003616200578592093
挣他一千万;1;1;2;8296;0.00024108003857280618
老猫慢慢爬;8;43;51;8296;0.006147540983606557
侃哥侃英语;16;46;62;8296;0.007473481195756991
手机中国;4;2;6;8296;0.0007232401157184186
差评君;29;141;170;8296;0.020491803278688523
互联网俊明说;185;1208;1393;8296;0.16791224686595949
叫我凤娟同学;8;2;10;8296;0.0012054001928640309
百度;30;45;75;8296;0.00904050144648023
徐记观察;27;116;143;8296;0.017237222757955643
免费打工仔_游戏开发极客;12;34;46;8296;0.005544840887174542
前前漫画射长;7;72;79;8296;0.009522661523625844
云端遛遛;1;3;4;8296;0.00048216007714561236
虫虫不老;1;1;2;8296;0.00024108003857280618
答答买车;6;1;7;8296;0.0008437801350048216
飞声腾实;1;4;5;8296;0.0006027000964320154
witchblair;1;4;5;8296;0.0006027000964320154
钟薛高;15;22;37;8296;0.004459980713596914
Brighton_St;1;4;5;8296;0.0006027000964320154
综艺影视全能君;28;166;194;8296;0.0233847637415622
全球IT行业网;201;644;845;8296;0.10185631629701061
柏铭007;6;14;20;8296;0.0024108003857280617
凤凰网财经;11;11;22;8296;0.002651880424300868
百度;14;25;39;8296;0.0047010607521697206
少数派sspai;8;17;25;8296;0.003013500482160077
数字尾巴;12;17;29;8296;0.0034956605593056897
有榆;1;2;3;8296;0.0003616200578592093
新浪财经;13;25;38;8296;0.004580520732883318
禅中七祖;1;2;3;8296;0.0003616200578592093
全荃1020;12;56;68;8296;0.00819672131147541
白投翁;5;4;9;8296;0.0010848601735776277
河小鱼向前冲;1;4;5;8296;0.0006027000964320154
财经平头哥;1;126;127;8296;0.015308582449373193
狼阿姨;3;3;6;8296;0.0007232401157184186
小老虎瑶瑶;1;3;4;8296;0.00048216007714561236
啊哈哈l_;1;3;4;8296;0.00048216007714561236
长江日报;1;2;3;8296;0.0003616200578592093
贝勒王·;3;3;6;8296;0.0007232401157184186
兔糕嘟成兔包;1;1;2;8296;0.00024108003857280618
智造圈;12;49;61;8296;0.007352941176470588
AI绘画-蓝田;1;1;2;8296;0.00024108003857280618
mindpixel;1;1;2;8296;0.00024108003857280618
CYPRESSHILL;3;3;6;8296;0.0007232401157184186
麻省理工科技评论;1;5;6;8296;0.0007232401157184186
互联网的一些事;8;12;20;8296;0.0024108003857280617
鼎盛风清;21;89;110;8296;0.01325940212150434
瑶碧丹华;2;7;9;8296;0.0010848601735776277
财联社APP;13;26;39;8296;0.0047010607521697206
热爱生活的刘玉郎;2;3;5;8296;0.0006027000964320154
新行情;12;86;98;8296;0.011812921890067503
科工的力量;13;42;55;8296;0.00662970106075217
谈科论普;1;2;3;8296;0.0003616200578592093
识货少年;13;328;341;8296;0.041104146576663454
什么值得买;17;23;40;8296;0.0048216007714561235
药神林小仙;3;14;17;8296;0.0020491803278688526
财经杂志;2;1;3;8296;0.0003616200578592093
ZYJ赵亚军;2;2;4;8296;0.00048216007714561236
互联网阿超;1;2;3;8296;0.0003616200578592093
究竟视频;2;2;4;8296;0.00048216007714561236
财经杂志;1;3;4;8296;0.00048216007714561236
七猫免费小说;7;14;21;8296;0.0025313404050144647
张国斌的芯时空;1;2;3;8296;0.0003616200578592093
云南广播电视台;40;215;255;8296;0.030737704918032786
短的发布会;233;471;704;8296;0.08486017357762778
仲_h;2;3;5;8296;0.0006027000964320154
长齐;2;16;18;8296;0.0021697203471552555
dinglingling维维维有人吗;1;3;4;8296;0.00048216007714561236
钛媒体APP;3;11;14;8296;0.0016875602700096432
所长比八卜;2;2;4;8296;0.00048216007714561236
八雲虹_欠陥製品;1;2;3;8296;0.0003616200578592093
一起去華爾街闯荡;2;1;3;8296;0.0003616200578592093
证券市场红周刊;1;6;7;8296;0.0008437801350048216
复旦张_军平;3;13;16;8296;0.0019286403085824494
侃哥侃英语;15;91;106;8296;0.012777242044358728
Sonsoa;1;2;3;8296;0.0003616200578592093
记忆是盘沙;2;1;3;8296;0.0003616200578592093
银箭财经;1;1;2;8296;0.00024108003857280618
橙新聞;4;1;5;8296;0.0006027000964320154
凌晨刚醒;4;3;7;8296;0.0008437801350048216
百忍说;9;22;31;8296;0.0037367405978784955
猫爪子嘛嘛;1;1;2;8296;0.00024108003857280618
百度APP;1;2;3;8296;0.0003616200578592093
银河的黑达摩;1;1;2;8296;0.00024108003857280618
百度APP;2;5;7;8296;0.0008437801350048216
科技橙知道;2;2;4;8296;0.00048216007714561236
电竞游戏姬;7;28;35;8296;0.004218900675024108
闻舞;1;2;3;8296;0.0003616200578592093
2gua;7;18;25;8296;0.003013500482160077
宁瑶Lois;12;29;41;8296;0.004942140790742526
景云的语;2;9;11;8296;0.001325940212150434
飘雪绵豆沙好好吃;1;4;5;8296;0.0006027000964320154
娴爸说育儿;1;9;10;8296;0.0012054001928640309
市值风云App;10;31;41;8296;0.004942140790742526
大头愤怒的小驴;1;1;2;8296;0.00024108003857280618
_北巷_;1;4;5;8296;0.0006027000964320154
新浪科技;23;37;60;8296;0.007232401157184185
鲸鱼没吃饱;7;15;22;8296;0.002651880424300868
老李滔滔不绝;1;1;2;8296;0.00024108003857280618
新熵;3;3;6;8296;0.0007232401157184186
严锋;123;1181;1304;8296;0.15718418514946964
帽哥basa;7;22;29;8296;0.0034956605593056897
柠檬就是酸_;1;1;2;8296;0.00024108003857280618
铁拳社;11;63;74;8296;0.008919961427193828
师范院校考研百事通;1;2;3;8296;0.0003616200578592093
来一瓶热牛奶;1;1;2;8296;0.00024108003857280618
关你一个西红柿;1;1;2;8296;0.00024108003857280618
零崎耶识;7;16;23;8296;0.002772420443587271
Varmilo阿米洛;4;10;14;8296;0.0016875602700096432
吃葡萄吐了芒果皮;1;1;2;8296;0.00024108003857280618
V初骑至胜V;1;2;3;8296;0.0003616200578592093
我的小巍;1;1;2;8296;0.00024108003857280618
电影票房;38;280;318;8296;0.03833172613307618
潘_驴_邓小闲;1;2;3;8296;0.0003616200578592093
老板联播;11;62;73;8296;0.008799421407907425
八十禁军林教头;3;3;6;8296;0.0007232401157184186
辣条林小狼;3;8;11;8296;0.001325940212150434
真香香香;1;3;4;8296;0.00048216007714561236
观复守中;9;16;25;8296;0.003013500482160077
嚴秋兒820;16;77;93;8296;0.011210221793635487
井外视力;5;1;6;8296;0.0007232401157184186
36氪;25;107;132;8296;0.01591128254580521
IT之家;5;6;11;8296;0.001325940212150434
白投翁;2;1;3;8296;0.0003616200578592093
黄鱼Veda;6;15;21;8296;0.0025313404050144647
小鹿你的镇定剂呢;2;2;4;8296;0.00048216007714561236
AI机器人时代;5;3;8;8296;0.0009643201542912247
IT之家;3;2;5;8296;0.0006027000964320154
财经网科技;3;1;4;8296;0.00048216007714561236
房长沙V;5;9;14;8296;0.0016875602700096432
郑昀;3;17;20;8296;0.0024108003857280617
财联社APP;21;62;83;8296;0.010004821600771456
芯智讯官微;1;1;2;8296;0.00024108003857280618
快兰斯24小时财经直播;43;657;700;8296;0.08437801350048216
36氪;14;61;75;8296;0.00904050144648023
36氪;57;157;214;8296;0.02579556412729026
市值风云App;38;459;497;8296;0.059908389585342336
神奇艾宝;3;1;4;8296;0.00048216007714561236
Murphy7-20;3;4;7;8296;0.0008437801350048216
宋延庆;4;8;12;8296;0.0014464802314368371
鼎盛风清;4;40;44;8296;0.005303760848601736
鼎盛风清;3;7;10;8296;0.0012054001928640309
淘沙博士;4;7;11;8296;0.001325940212150434
Los__Unidades;1;1;2;8296;0.00024108003857280618
大风评点;5;15;20;8296;0.0024108003857280617
内含子;8;12;20;8296;0.0024108003857280617
万州吧;5;3;8;8296;0.0009643201542912247
珂AnnRAnn;2;5;7;8296;0.0008437801350048216
4A广告网;13;63;76;8296;0.009161041465766635
侃哥侃英语;13;119;132;8296;0.01591128254580521
鼎盛风清;23;11;34;8296;0.004098360655737705
米格战斗飞机联合体;1;2;3;8296;0.0003616200578592093
你好我是小兔顶顶;2;5;7;8296;0.0008437801350048216
差评君;28;171;199;8296;0.023987463837994213
闲话裙;1;1;2;8296;0.00024108003857280618
卡卡荷光;2;29;31;8296;0.0037367405978784955
冬亚;71;926;997;8296;0.12017839922854388
晋江-南枝;5;46;51;8296;0.006147540983606557
红岭私募投资总监;2;2;4;8296;0.00048216007714561236
天文八卦学家刘博洋;26;1178;1204;8296;0.14513018322082932
cyan_swan;1;4;5;8296;0.0006027000964320154
3C数码IT生活;305;1035;1340;8296;0.16152362584378013
边际递增的CRT;18;224;242;8296;0.029170684667309547
凯雷;29;108;137;8296;0.01651398264223722
梯影传媒;4;5;9;8296;0.0010848601735776277
洋葱军事新闻;8;25;33;8296;0.003977820636451302
快手阁下;2;1;3;8296;0.0003616200578592093
黑城堡Epicastle;2;12;14;8296;0.0016875602700096432
草哥不慌;7;29;36;8296;0.004339440694310511
爱机人士;18;232;250;8296;0.03013500482160077
百度APP;15;5;20;8296;0.0024108003857280617
草莓评测;51;350;401;8296;0.048336547733847636
CC知不道_;2;2;4;8296;0.00048216007714561236
投行泰山;11;63;74;8296;0.008919961427193828
爱记仇的小熊猫;15;99;114;8296;0.013741562198649951
识货少年;53;341;394;8296;0.047492767598842814
刚知道叫什么的SKYline;3;8;11;8296;0.001325940212150434
底层挣扎yxh;1;1;2;8296;0.00024108003857280618
红艳_露凝香;2;7;9;8296;0.0010848601735776277
中国私募日记;3;4;7;8296;0.0008437801350048216
沐然望风;2;2;4;8296;0.00048216007714561236
明浩-rosicky311;4;12;16;8296;0.0019286403085824494
哈喽王叔;1;5;6;8296;0.0007232401157184186
百度APP;2;1;3;8296;0.0003616200578592093
差评君;37;333;370;8296;0.044599807135969144
莲心无限;1;5;6;8296;0.0007232401157184186
胜利主义章北海;38;150;188;8296;0.02266152362584378
双博士的分享;37;135;172;8296;0.020732883317261332
英语蔡Sir;27;627;654;8296;0.07883317261330762
百度营销;17;1;18;8296;0.0021697203471552555
洋葱军事新闻;4;11;15;8296;0.0018081002892960463
三思逍遥;2;4;6;8296;0.0007232401157184186
小季同学JK;1;1;2;8296;0.00024108003857280618
百度APP;1;2;3;8296;0.0003616200578592093
大爷就是我啊;11;81;92;8296;0.011089681774349084
每天学点经济学;22;61;83;8296;0.010004821600771456
每天学点心理学;20;43;63;8296;0.007594021215043395
ohhei;19;1;20;8296;0.0024108003857280617
冬夏不语;5;6;11;8296;0.001325940212150434
爱Gator;14;19;33;8296;0.003977820636451302
科技前沿网;12;19;31;8296;0.0037367405978784955
日照网;2;10;12;8296;0.0014464802314368371
钓鱼者鱼恒钓之;3;3;6;8296;0.0007232401157184186
雪球;1;8;9;8296;0.0010848601735776277
琉璃西红柿;1;2;3;8296;0.0003616200578592093
瞎玩菌;1;1;2;8296;0.00024108003857280618
极果研究室;2;3;5;8296;0.0006027000964320154
极果研究室;3;2;5;8296;0.0006027000964320154
复旦张_军平;1;6;7;8296;0.0008437801350048216
智能星球导航员;1;1;2;8296;0.00024108003857280618
Utroypia;1;25;26;8296;0.00313404050144648
Lingomancy话术研;7;43;50;8296;0.006027000964320154
风云学会陈经;93;500;593;8296;0.07148023143683703
小鲤鱼鱼鱼鱼鱼鱼鱼Supersonic;1;3;4;8296;0.00048216007714561236
鼎盛风清;4;19;23;8296;0.002772420443587271
论历史;26;114;140;8296;0.016875602700096432
互联网见闻录;1;5;6;8296;0.0007232401157184186
GS怪兽Monster;3;4;7;8296;0.0008437801350048216
说互联网;1;6;7;8296;0.0008437801350048216
商业评论;1;2;3;8296;0.0003616200578592093
36氪;483;4824;5307;8296;0.6397058823529411
财联社APP;16;71;87;8296;0.010486981677917069
36氪;69;255;324;8296;0.0390549662487946
姚忠震;5;75;80;8296;0.009643201542912247
中华寄吧猫;1;5;6;8296;0.0007232401157184186
马氏仑语;2;4;6;8296;0.0007232401157184186
陶说泛财经;1;9;10;8296;0.0012054001928640309
姬永锋;4;24;28;8296;0.0033751205400192863
万顷麦田的麦香;5;35;40;8296;0.0048216007714561235
Manatsuuu;1;1;2;8296;0.00024108003857280618
入梦三分;1;1;2;8296;0.00024108003857280618
Grace6Liu;6;18;24;8296;0.0028929604628736743
鼎盛风清;3;9;12;8296;0.0014464802314368371
青光楚辞;2;4;6;8296;0.0007232401157184186
烈焰童子;1;3;4;8296;0.00048216007714561236
ZEALER;28;194;222;8296;0.026759884281581485
绵州一哥;23;42;65;8296;0.0078351012536162
没错就是我我摊牌了;1;10;11;8296;0.001325940212150434
叶悠游;1;1;2;8296;0.00024108003857280618
Min丨泯;3;26;29;8296;0.0034956605593056897
DENPA92;2;29;31;8296;0.0037367405978784955
财经杂志;2;13;15;8296;0.0018081002892960463
凌晨刚醒;4;5;9;8296;0.0010848601735776277
小富组合;1;4;5;8296;0.0006027000964320154
萤火虫如我;23;85;108;8296;0.013018322082931534
量子位;1;4;5;8296;0.0006027000964320154
KK就是康康;5;7;12;8296;0.0014464802314368371
赵铮-同志;4;23;27;8296;0.0032545805207328834
冷炜;2;3;5;8296;0.0006027000964320154
嗨一宰相;2;2;4;8296;0.00048216007714561236
Blessluvz;1;1;2;8296;0.00024108003857280618
36氪;5;13;18;8296;0.0021697203471552555
郭咏;118;458;576;8296;0.06943105110896818
诺辉岭南基金合伙人Kevincrt;4;7;11;8296;0.001325940212150434
沙雕艺术鉴赏;5;4;9;8296;0.0010848601735776277
论文攻略菌;1;10;11;8296;0.001325940212150434
百度APP;3;4;7;8296;0.0008437801350048216
智行Kevin;1;1;2;8296;0.00024108003857280618
捏小猪;7;17;24;8296;0.0028929604628736743
文拉法辛弃疾Kiki;1;1;2;8296;0.00024108003857280618
AakiiH;1;2;3;8296;0.0003616200578592093
多喝惹水;4;13;17;8296;0.0020491803278688526
北北论股;1;248;249;8296;0.03001446480231437
校农大敏哥2023;1;10;11;8296;0.001325940212150434
湾区小圆脸;1;4;5;8296;0.0006027000964320154
北京大峰峰;2;6;8;8296;0.0009643201542912247
iBingo;8;62;70;8296;0.008437801350048216
SUPER世界青年;13;132;145;8296;0.01747830279652845
互联网新闻网;13;15;28;8296;0.0033751205400192863
唐朝孟德;1;4;5;8296;0.0006027000964320154
按尾号摔杯;1;1;2;8296;0.00024108003857280618
胜利主义章北海;135;659;794;8296;0.09570877531340405
深蓝财经;14;54;68;8296;0.00819672131147541
侃哥侃英语;12;288;300;8296;0.03616200578592092
台铃电动车;28;63;91;8296;0.01096914175506268
语文阅刊;2;2;4;8296;0.00048216007714561236
贺关武;3;4;7;8296;0.0008437801350048216
品玩;9;9;18;8296;0.0021697203471552555
多维财经;2;1;3;8296;0.0003616200578592093
电商之家;15;38;53;8296;0.006388621022179364
电商行业;17;30;47;8296;0.005665380906460945
前程无忧51job;6;1;7;8296;0.0008437801350048216
人工智能那点事;9;7;16;8296;0.0019286403085824494
有漾学漾;36;100;136;8296;0.01639344262295082
国产小新;19;143;162;8296;0.0195274831243973
紫贝竹;1;1;2;8296;0.00024108003857280618
新浪科技;19;131;150;8296;0.01808100289296046
文艺不会狗带但是文艺逼会;1;2;3;8296;0.0003616200578592093
后海财经;16;128;144;8296;0.017357762777242044
嚴秋兒820;6;23;29;8296;0.0034956605593056897
泰山财经;1;4;5;8296;0.0006027000964320154
仿生女大学生;3;1;4;8296;0.00048216007714561236
杰森白;4;12;16;8296;0.0019286403085824494
猫财经;7;4;11;8296;0.001325940212150434
文刀半瞎说;1;1;2;8296;0.00024108003857280618
搞机圈泥石流;4;10;14;8296;0.0016875602700096432
赵宏民;3;5;8;8296;0.0009643201542912247
阿记Tab;26;153;179;8296;0.02157666345226615
苍南言;11;18;29;8296;0.0034956605593056897
证券市场红周刊;6;14;20;8296;0.0024108003857280617
天狼作手;1;3;4;8296;0.00048216007714561236
互联网俊明说;163;910;1073;8296;0.1293394406943105
36氪;6;9;15;8296;0.0018081002892960463
李一明vv;3;4;7;8296;0.0008437801350048216
魏春亮;2;5;7;8296;0.0008437801350048216
大江户战士OedoSoldier;10;75;85;8296;0.010245901639344262
戴面具的布鲁斯;43;114;157;8296;0.018924783027965283
馒头是我儿;2;3;5;8296;0.0006027000964320154
肥的猫OP;2;1;3;8296;0.0003616200578592093
财经江峰;1;11;12;8296;0.0014464802314368371
李桂江;23;35;58;8296;0.006991321118611379
太空行动;4;2;6;8296;0.0007232401157184186
历史探秘;6;12;18;8296;0.0021697203471552555
IT之家;2;6;8;8296;0.0009643201542912247
一片清声枕上闻;1;2;3;8296;0.0003616200578592093
快兰斯24小时财经直播;1;4;5;8296;0.0006027000964320154
哈勃观察员;44;292;336;8296;0.040501446480231434
量子位;7;17;24;8296;0.0028929604628736743
学院路的钢化膜;1;1;2;8296;0.00024108003857280618
王文机;1;4;5;8296;0.0006027000964320154
大爆君;8;28;36;8296;0.004339440694310511
米尔老C;1;1;2;8296;0.00024108003857280618
雷斯林Raist;29;160;189;8296;0.022782063645130184
起名真的太难咯啊;6;2;8;8296;0.0009643201542912247
张瑜专注短线;2;117;119;8296;0.014344262295081968
憨憨老师;20;141;161;8296;0.019406943105110895
独家爆热料;121;314;435;8296;0.052434908389585345
新浪5G;11;28;39;8296;0.0047010607521697206
品玩;5;11;16;8296;0.0019286403085824494
鬼文子;20;25;45;8296;0.005424300867888139
狐狩狼;1;1;2;8296;0.00024108003857280618
姬永锋;6;43;49;8296;0.0059064609450337514
野原超之助Pro;2;4;6;8296;0.0007232401157184186
电商报;16;76;92;8296;0.011089681774349084
尴尬的正常人类;3;2;5;8296;0.0006027000964320154
天下明宗;1;3;4;8296;0.00048216007714561236
巨人网络;5;3;8;8296;0.0009643201542912247
TechWeb;2;11;13;8296;0.00156702025072324
金融八卦女;5;27;32;8296;0.003857280617164899
蓝鲸财经记者工作平台;2;7;9;8296;0.0010848601735776277
财经飞说不可;7;14;21;8296;0.0025313404050144647
时代财经;1;7;8;8296;0.0009643201542912247
乔美Rinpoche;1;3;4;8296;0.00048216007714561236
科技至善;4;10;14;8296;0.0016875602700096432
亚东;17;39;56;8296;0.006750241080038573
阿记Tab;1;4;5;8296;0.0006027000964320154
新浪新闻;40;2218;2258;8296;0.27217936354869815
晚点LatePost;2;4;6;8296;0.0007232401157184186
品玩;3;5;8;8296;0.0009643201542912247
鳄鱼十三;41;156;197;8296;0.023746383799421407
Dont_Knock_New_York;1;2;3;8296;0.0003616200578592093
财经网科技;3;1;4;8296;0.00048216007714561236
徐侠客财经;26;100;126;8296;0.01518804243008679
小乐YAPRO;2;3;5;8296;0.0006027000964320154
品玩;2;179;181;8296;0.021817743490838957
大公文匯網;11;17;28;8296;0.0033751205400192863
科工的力量;10;56;66;8296;0.007955641272902604
锋潮科技;17;50;67;8296;0.008076181292189007
还是韦恩;4;19;23;8296;0.002772420443587271
驳静;1;27;28;8296;0.0033751205400192863
1圣洁1;3;3;6;8296;0.0007232401157184186
分秒帧;2;4;6;8296;0.0007232401157184186
完美至尊股;2;2;4;8296;0.00048216007714561236
纯洁善良潘帕斯;2;1;3;8296;0.0003616200578592093
李金锐VIP;1;2;3;8296;0.0003616200578592093
Didizzzzy-;2;2;4;8296;0.00048216007714561236
品玩;3;454;457;8296;0.05508678881388621
爱知君;9;13;22;8296;0.002651880424300868
高小春XI;1;1;2;8296;0.00024108003857280618
逻辑引擎;4;10;14;8296;0.0016875602700096432
烈焰童子;6;7;13;8296;0.00156702025072324
小留洋海外数学;2;2;4;8296;0.00048216007714561236
DK-meta;1;1;2;8296;0.00024108003857280618
嗯嗯我很棒;2;5;7;8296;0.0008437801350048216
闲斯托耶夫斯基;3;4;7;8296;0.0008437801350048216
科技圈大佬;615;733;1348;8296;0.16248794599807137
语文阅刊;1;1;2;8296;0.00024108003857280618
阿记Tab;20;126;146;8296;0.01759884281581485
垒土成台;1;1;2;8296;0.00024108003857280618
潘达爱开箱;5;15;20;8296;0.0024108003857280617
凌清_车宇世界;16;27;43;8296;0.005183220829315333
华尔街见闻APP;21;124;145;8296;0.01747830279652845
财经小豆子;2;3;5;8296;0.0006027000964320154
新浪科技;10;36;46;8296;0.005544840887174542
4A广告网;11;12;23;8296;0.002772420443587271
蕨代霜蛟;11;101;112;8296;0.013500482160077145
双博士的分享;42;1617;1659;8296;0.1999758919961427
朱佳英Daisy_深度穿梭1349;3;2;5;8296;0.0006027000964320154
无象今生;1;2;3;8296;0.0003616200578592093
皋城一家亲;1;1;2;8296;0.00024108003857280618
Tech兽;1;2;3;8296;0.0003616200578592093
科技果儿;1;1;2;8296;0.00024108003857280618
摸鱼笔记;2;1;3;8296;0.0003616200578592093
福布斯中文网;6;7;13;8296;0.00156702025072324
老猪中肯;9;47;56;8296;0.006750241080038573
秦时明月09527;1;3;4;8296;0.00048216007714561236
一脚一个大乱;1;2;3;8296;0.0003616200578592093
鼎盛风清;18;73;91;8296;0.01096914175506268
网际飞侠;25;109;134;8296;0.016152362584378015
炒股小队长;1;10;11;8296;0.001325940212150434
煎饼英语课;2;5;7;8296;0.0008437801350048216
简佳人儿;9;28;37;8296;0.004459980713596914
七个罐子;6;5;11;8296;0.001325940212150434
互联网见闻录;1;6;7;8296;0.0008437801350048216
数智界;1;1;2;8296;0.00024108003857280618
欧阳晓丹OD;3;3;6;8296;0.0007232401157184186
柳佳忆;13;48;61;8296;0.007352941176470588
烟波江上使人愁999;4;9;13;8296;0.00156702025072324
csmeow27;1;1;2;8296;0.00024108003857280618
金华职业技术学院;2;2;4;8296;0.00048216007714561236
春晓嵐;1;1;2;8296;0.00024108003857280618
暴风雪天;17;62;79;8296;0.009522661523625844
鼎盛风清;5;24;29;8296;0.0034956605593056897
丑八怪随记;1;2;3;8296;0.0003616200578592093
一只大哞哞vv;2;5;7;8296;0.0008437801350048216
烈焰童子;5;50;55;8296;0.00662970106075217
玖玖说股事;1;1;2;8296;0.00024108003857280618
